171
6745	6745	58
3255	3255	58
12091	12091	124
4892	5727	193
4871	4871	53
12182	12182	124
11820	12085	137
10956	5863	214
12094	4209	214
9037	11597	118
3591	3518	214
6531	6531	53
10347	7854	89
2255	2255	53
1332	1332	58
4265	4265	58
4384	4384	53
2080	10293	119
5617	10431	19
8457	8457	53
10141	10141	124
4863	4860	214
349	9335	48
12207	12207	124
10993	2683	114
12105	7061	227
4650	4651	193
9819	4275	214
9615	6554	119
8755	2577	48
8543	6192	48
6847	11356	118
4850	10343	119
9480	9480	124
10155	1165	19
8047	428	29
10152	10152	53
12063	11176	118
6609	6609	58
753	6817	227
9587	402	193
3977	10534	89
2316	8790	114
1320	4708	29
11240	4280	214
6556	1210	193
10028	9932	118
933	10877	193
4645	9142	227
3643	3643	58
7788	2082	227
11853	11853	124
4656	11307	118
1549	1549	58
7753	4649	193
8386	8386	58
4603	4603	53
10146	10146	124
6490	6490	124
6502	2003	118
4964	7262	227
4303	3977	89
2968	10489	193
1536	1536	58
11985	11985	58
4796	4796	58
4509	10580	193
741	3069	214
327	6545	193
8569	8569	53
7102	10875	19
3950	3950	53
1029	1029	53
4843	2909	191
11317	11317	53
5370	6484	227
315	7786	89
10663	10663	53
11636	9133	137
11249	11249	124
5328	5328	58
1811	1811	58
729	12315	193
12303	12303	124
8475	8475	53
8829	7939	118
9335	2908	193
10440	6105	118
9761	9833	118
103	9631	193
7598	10420	119
3586	3586	58
1758	1758	124
997	5374	193
1438	10978	193
4532	5155	193
399	5408	227
3940	3940	53
9594	9976	137
9428	2119	49
776	1915	29
5466	5466	58
7237	10452	119
6925	6925	53
8131	6020	214
3296	3296	58
7939	8829	19
2222	9951	29
11455	8221	214
9898	7936	214
11957	5703	227
4246	4246	58
744	744	58
599	10891	118
8276	4561	214
11453	11453	124
3634	7	193
3719	3719	53
12226	12226	124
1583	4321	193
5623	5623	53
1458	1458	53
1238	1238	53
3766	784	48
8666	313	89
12164	12164	124
1915	776	29
933	10095	29
9532	9532	124
9129	9129	124
6371	1323	193
2593	4003	114
4404	8627	89
2224	10019	193
3695	3695	58
11970	11970	124
3937	2120	214
2274	2274	53
12014	12014	124
7672	7672	58
1952	9799	114
10445	7003	118
11908	11908	58
476	10336	119
12006	12006	124
5028	5028	58
12181	12181	124
7053	7053	53
1265	10850	191
4656	5812	214
9156	6655	118
12004	12004	124
11968	3081	214
12189	12189	124
8746	9464	118
3845	3845	58
5586	5586	53
8157	8154	89
12285	12285	124
9124	9124	124
7103	7103	58
2645	11465	214
8580	4933	214
5626	5626	124
9037	9037	124
1352	9171	193
5	5	124
8359	8359	58
4918	4918	58
8383	8383	53
11207	11207	124
