564
8563	7642	57
11102	4136	202
6675	7111	182
5844	1656	181
8848	11598	122
6477	188	176
7927	5918	228
8875	2879	57
5771	6112	203
4906	5349	57
10037	2613	175
434	1781	57
4526	2182	57
6896	10223	88
11569	362	60
1044	10753	57
6266	6403	100
10037	8824	175
748	9677	57
7388	2076	175
5369	5169	181
7388	2274	175
9077	4957	57
8179	6118	181
9406	1324	57
4809	3088	228
10986	6606	228
7399	2202	57
11969	455	176
8179	3044	181
3234	6617	228
3820	3809	176
2237	57	68
8875	4643	57
6933	1114	175
7388	1971	175
426	2138	100
2004	3115	57
2102	1312	57
7094	5394	68
248	4720	181
2521	9862	60
5408	80	220
11033	10792	68
7388	7399	175
6166	6550	57
6675	12164	182
3038	4408	57
420	11318	57
4426	2062	181
6697	3289	57
4534	9647	57
996	5434	68
7832	4285	181
2822	195	181
5340	1131	57
4782	4772	181
6551	8843	228
10037	4858	175
2018	2019	228
7753	4669	68
6491	8769	176
8848	11625	122
4606	7230	57
9878	4323	228
8087	9647	181
5097	4286	228
6340	7272	100
3499	10818	57
10091	2328	88
3985	311	68
8613	2475	228
3499	10854	57
10500	2330	16
9878	3810	228
7388	7196	175
399	5641	228
3748	5885	57
3757	9401	57
11516	1633	176
194	11941	57
3781	7825	26
9558	11226	68
9406	6519	57
5844	7659	181
748	3407	57
3805	8855	122
4782	2306	181
7159	4649	57
7196	5944	57
8393	4712	175
6675	3524	182
9811	5878	108
6166	1656	57
5131	1861	20
2127	3334	100
3781	8034	26
7388	4871	175
6675	2645	182
201	2123	181
1908	9467	102
8848	11784	122
8179	9484	181
8405	4633	203
7440	3680	228
1043	10956	182
7573	11340	100
6675	10334	182
1913	11870	57
9406	6866	57
6675	10411	182
10992	6634	26
3401	10698	100
2384	4294	100
1542	6013	88
10925	8908	175
9418	1750	57
1321	11349	57
2127	4793	100
6477	5257	176
7420	9809	60
5844	505	181
3930	3033	57
4686	4949	228
6098	4585	181
2004	10727	57
3569	8863	68
3805	2793	122
7388	3691	175
6675	10188	182
7388	3222	175
9406	5284	57
6675	3720	182
5844	2381	181
6697	12141	57
8393	4653	175
6675	8125	182
11200	8924	57
1573	2502	57
4782	6021	181
6675	6490	182
4408	2559	68
6675	11041	182
3400	7435	57
4426	2824	181
8179	9500	181
5214	2322	41
8338	8920	57
5776	3980	16
5214	4281	41
3068	3460	68
6871	5234	26
7372	5778	228
1663	4999	176
2205	11258	176
8613	2071	228
10800	4342	88
8669	7838	176
2004	995	57
3401	5485	100
314	1519	52
7472	5781	57
9418	4609	57
7179	1213	228
6675	5550	182
8867	2547	175
6933	198	175
314	5710	52
