10049
3244	7583	120
10705	7986	5
1511	5800	13
4444	11435	4
9705	8496	10
57	9819	94
10862	6348	188
6949	9257	9
327	1710	66
780	6692	66
53	2969	91
8163	3244	164
7096	11668	127
8258	7108	107
5550	11410	163
6498	4789	155
7674	5064	13
7170	361	94
9740	9756	94
10829	10707	9
550	3315	113
9410	9034	9
186	10118	189
6222	10679	3
6447	6644	10
7846	8926	189
9099	7386	83
6705	1885	152
517	11010	14
1069	10622	4
3786	3404	197
8323	3860	56
8320	6348	127
820	1215	8
3114	7236	231
10718	6511	3
5429	6844	230
12307	8676	11
4896	4004	197
5795	6631	113
10732	954	3
3785	8926	189
7661	11373	144
7730	10620	156
4154	3675	206
2768	11885	66
11055	1970	83
6007	2928	10
8182	10231	94
5205	7420	59
9001	4520	3
10953	6958	11
6262	9584	189
2279	6637	83
3824	10109	156
5318	7921	11
2141	1087	9
9200	361	94
1520	6548	138
11857	4903	113
3397	6780	9
12196	3717	84
10019	334	66
12203	4004	197
9660	8324	115
841	5782	152
7644	4629	147
734	4258	98
4789	5521	152
5009	3404	197
11858	5688	66
1534	11546	11
8115	3751	189
9304	5130	10
6492	5379	12
10349	11069	94
10398	1093	9
4789	2416	152
7234	5231	155
3315	7356	189
790	8110	9
3311	9049	66
8016	10114	11
8161	8616	148
6053	4349	10
2472	5587	9
7624	7708	10
11688	2687	94
9942	10231	71
9490	5440	31
5614	970	127
4694	7690	98
1055	3592	14
4355	6761	66
9364	9104	87
4861	3404	198
1604	4297	198
2659	6941	66
2776	7083	55
890	141	84
9693	6874	94
6658	5608	66
5929	396	94
4783	3849	189
4789	9260	152
9919	361	94
3188	4551	4
205	6685	66
8515	4154	210
4840	11098	207
2782	5545	71
6623	8848	71
10710	10480	5
7227	539	33
4668	6648	11
10393	6464	209
6573	3840	83
9292	4431	13
3753	9252	9
8163	6601	164
7600	8349	164
10492	4303	98
419	10734	9
6518	5270	9
11487	3849	189
10031	8848	104
6644	357	12
12200	10621	10
3903	8541	91
3297	962	210
1636	10621	8
8431	8305	83
5337	10118	189
388	6522	56
2395	2328	157
3493	6266	56
8355	8336	55
618	3511	10
3805	3941	127
12245	8485	83
9443	9808	164
1240	4529	66
9017	5205	83
10709	3796	5
4716	4004	197
825	6067	232
2720	9228	9
10643	10707	13
8324	3915	162
6203	6294	66
9664	9661	4
7555	10099	147
3172	2958	6
747	1718	94
414	8826	32
1391	6569	106
7234	5127	154
1489	4928	10
8074	4212	87
9236	9503	11
8785	249	156
8470	11691	189
3059	7224	12
11323	3910	56
2081	4297	198
3741	3402	30
5519	1680	152
7440	8541	91
4691	8497	54
3057	7190	12
8880	10200	9
11349	6778	9
3871	10460	12
116	9808	71
933	6081	10
2368	10128	189
9034	8233	4
9305	3644	156
4645	9001	13
8185	9196	164
9034	10829	4
275	10492	91
9164	6096	11
7208	10878	94
4189	48	3
8443	4212	87
4621	3849	189
2471	5217	189
91	8656	11
5434	7451	84
1269	4445	147
3295	10551	12
2659	1567	66
5777	11864	13
734	8798	98
5977	11256	199
2758	10517	56
2237	9034	9
9930	9756	94
6893	10714	9
49	3782	91
2560	10109	156
373	2364	157
9501	1446	225
5396	1918	32
2172	4785	32
5520	8107	156
10302	3677	0
8214	3675	0
7101	4789	155
10094	648	11
6744	7056	12
10106	5886	156
1381	2529	106
8212	3717	36
9055	609	94
9293	9007	9
3803	3384	188
1076	715	6
9940	8197	91
5551	8258	107
4297	11454	207
7091	6650	127
10634	7252	94
9541	331	47
2137	5654	14
878	486	164
583	5544	159
9437	6874	94
6331	930	163
10272	1134	9
4080	9640	94
6519	11540	66
5649	753	223
447	3751	189
11034	9121	56
8094	9104	87
486	8330	174
1707	9924	4
9958	8848	71
5755	3495	107
5912	6526	106
555	11902	147
9246	3754	13
3062	6072	4
11239	55	3
6743	5310	189
4498	10902	3
1450	7559	164
6102	8848	94
11952	7966	11
8848	934	127
9967	5766	207
11187	7210	91
2567	2512	32
3511	9803	12
7924	9961	189
3709	298	11
2119	11373	156
1767	8414	94
8848	696	127
3518	3676	209
7367	3677	205
9960	4878	127
4797	7962	127
6467	7734	84
7041	4297	198
3242	1897	14
4789	11495	154
8414	3915	162
1384	1379	107
8131	2533	126
6428	723	98
5827	5921	7
7116	7117	10
6177	8955	66
1787	11806	189
4259	8305	83
6205	9104	87
271	4670	11
10045	10894	225
4359	8848	71
7198	5425	83
546	6948	66
10701	4497	3
6084	5331	83
11864	8736	5
249	2769	155
4486	10377	5
11697	11704	126
3715	12247	11
1421	7099	106
4686	10894	225
1138	11760	189
10890	10564	7
7234	4789	155
3534	1154	189
5828	9104	87
9257	6507	4
7702	5599	9
7904	9584	189
9293	4354	32
4784	5014	10
641	5417	66
4340	5497	83
2456	8509	113
5544	11439	128
718	3754	13
7568	3317	152
718	6778	13
11438	8911	12
10664	9780	11
9566	6616	14
7234	726	154
2599	596	91
9979	288	103
4131	2369	87
7626	9768	188
10634	2369	87
6446	7847	12
10764	1770	94
8475	7083	55
2915	12050	78
7233	8330	174
11288	3751	189
2240	2746	12
7545	7665	113
418	10297	189
9197	5099	66
9481	5297	113
8691	7378	9
3510	361	94
4082	9647	4
4789	139	154
3897	5658	11
2934	8474	106
10701	11266	3
4297	8771	207
3394	3036	40
7793	2357	31
9921	6902	9
10810	10119	87
10671	4797	94
8142	7863	33
1076	5076	6
11110	1988	201
9284	464	12
5127	3616	9
349	404	12
4464	3404	198
5408	7459	138
399	1337	14
10671	9639	87
9328	9639	87
8907	6549	188
8086	2728	147
2335	11972	10
7975	4697	66
4594	2828	204
1360	1022	140
3252	9104	87
8975	7590	6
10546	158	157
4838	3717	84
9293	7378	9
2290	946	10
7927	10492	91
3996	3840	83
2251	2505	156
693	8195	11
10571	4990	148
4293	9327	9
6092	4188	8
9733	3717	84
8527	8320	71
4394	4411	94
5456	11332	138
3272	5215	78
8052	8372	8
11881	10718	13
5767	7117	12
8022	8848	94
2225	6705	150
4755	6851	10
3635	4167	112
670	4004	198
263	1149	10
8835	5088	138
3347	6473	12
479	1943	33
9158	6637	83
5945	11364	189
4141	8048	14
4976	2904	127
6848	9967	198
7587	9584	189
3890	3895	10
8756	7484	12
756	8928	157
162	4313	9
3609	10292	4
55	3717	84
5916	8541	91
5361	384	189
6881	10057	127
2825	9348	50
8379	11405	56
4504	5100	3
10124	10178	94
61	9104	87
6820	4004	198
4000	598	91
5116	10250	13
10700	7981	5
9206	3053	27
3746	5501	155
272	4656	188
7436	10894	83
9513	8814	9
8021	7172	83
4396	6781	91
10232	10118	189
4377	3675	210
11547	3873	83
9007	6144	3
3686	8068	106
10623	2141	147
10701	1767	3
5546	6690	106
7600	7703	164
4183	8630	4
9209	9984	216
8431	4564	87
5314	2796	10
4334	3717	84
7261	3119	9
5340	6257	56
7465	9993	138
8751	11564	3
9287	2592	50
4667	4936	10
8848	1065	127
4431	6327	3
9680	6949	6
1087	6453	4
1784	2910	9
6008	1567	66
552	11850	66
781	2304	10
9623	5393	156
727	11806	189
7569	1171	189
902	10050	3
3653	2252	11
2377	3612	9
4541	8465	113
8516	6575	10
6723	343	10
469	1289	120
6250	1171	189
5601	3384	188
11943	4961	11
8173	9990	10
2118	384	189
2324	5886	146
11001	4172	112
2169	10231	94
10709	4571	5
6151	3751	189
10657	7821	94
4719	4297	198
3128	10498	12
3557	2015	12
8305	10301	138
10820	11328	12
3548	5331	83
7998	7371	140
7797	3974	83
10714	9456	5
6780	11294	4
530	152	147
7167	8826	4
8043	9271	4
7755	3963	12
7594	4431	9
8541	8863	98
5597	8258	107
1813	3296	127
6637	6096	138
9491	92	138
3981	8974	3
9335	1431	47
8941	3198	9
10980	4797	94
4645	1431	14
6979	8047	31
716	5642	35
3110	3751	189
4092	8835	83
11865	10900	83
7095	5344	66
800	8485	83
3847	1719	66
