242489
2161	5962	12
9702	4004	198
6471	4297	197
8255	313	66
4184	3562	3
11958	762	10
5501	8408	155
9184	3358	93
280	118	14
10069	7233	94
439	3484	84
6176	4279	10
8848	12066	127
8061	9893	66
466	8848	170
7298	7776	10
6405	5509	3
10724	7264	189
12050	1712	135
6967	3203	9
1726	10150	147
8563	6923	57
10523	7233	94
469	4375	174
9925	8848	187
6767	10128	189
9036	9104	87
7185	2353	6
10746	11069	94
4189	11514	3
4556	8848	71
101	4823	66
8285	9196	164
10495	6906	13
800	8848	71
8141	4129	10
3317	2951	9
12117	6637	83
10438	11412	12
11184	8501	98
9829	361	164
1051	8965	76
5546	7099	106
7387	3231	104
6509	4404	11
6660	254	66
1589	11188	178
4020	4756	12
7480	9159	66
6731	9583	10
3299	5544	71
5063	3143	146
4055	8292	152
3398	3358	93
5813	625	189
7397	7627	12
7857	3840	83
4789	11373	155
3473	7371	184
2540	6559	32
4364	3358	93
1487	7530	187
10104	1788	43
4388	4976	94
8955	3717	84
6927	4976	186
7594	8955	66
2102	4223	57
10031	4622	46
11969	9439	176
7870	1970	83
2018	3717	226
9476	9808	71
5210	3413	87
7576	8478	148
331	7130	29
12295	3195	13
10857	12068	119
8719	10816	228
1652	9672	102
7375	1345	3
2362	4789	146
1342	530	148
6140	7070	66
6560	62	138
10998	8330	174
4304	11372	153
7234	9563	152
3671	1171	189
11731	10327	126
6210	8157	11
8471	10812	100
7022	8965	38
1549	1682	54
10202	6881	18
5675	10539	11
9908	1457	11
5879	1171	189
3120	2128	5
10776	6300	94
7388	6609	175
331	9083	11
6987	8654	3
10923	9584	189
6103	7108	107
845	3486	160
6042	3358	93
7285	9398	11
2308	1709	10
2430	2053	10
9948	8305	83
4449	4403	2
2878	10032	66
11513	4619	10
8541	9802	98
5270	10070	3
3297	7103	201
9640	11413	163
540	2031	14
1897	11871	10
9293	11918	32
1994	7373	9
9660	6046	115
8880	8396	66
1571	7172	83
10749	1718	94
4221	11421	181
8766	8848	71
361	8959	161
2737	3484	226
5008	3915	162
10090	2638	86
2240	5549	10
11509	11069	94
5886	2960	156
2964	9327	9
6682	3087	10
2875	2199	157
1209	4136	31
5901	3889	12
5617	11906	127
12307	8809	9
12113	5604	160
3781	7217	26
10823	8043	9
6771	5800	9
10345	8833	188
7363	5416	3
7297	1941	204
2801	4401	213
9680	8885	6
11493	1926	147
8366	5835	113
427	11510	147
10701	10063	3
4239	4733	6
371	10863	10
8448	5640	228
9513	9432	10
10263	11495	147
6584	11864	13
8550	2217	169
10538	8848	94
4990	3132	147
3661	10068	3
6613	9647	10
10075	8320	71
6853	5767	10
627	8135	90
272	8848	186
11864	1420	3
7581	3791	189
647	7055	10
6401	3658	9
11454	3404	198
10069	6046	94
4234	797	188
10654	5155	4
8226	7660	10
734	9981	98
2246	4770	31
6184	4364	66
1505	3962	57
7291	3776	18
348	6906	9
7375	7170	3
1858	1086	189
2466	6675	194
1155	7565	4
3143	8107	156
7394	5456	83
9386	596	91
8848	9582	122
1290	1290	58
7133	7763	201
2179	3358	93
396	11423	163
4028	3382	3
3383	3717	84
10200	11690	3
11487	3699	9
3885	7371	184
10623	2350	147
10717	9455	5
5568	11475	83
8031	5665	107
4490	3818	94
1263	9334	23
11589	10107	156
10070	9011	13
10366	4212	87
5338	1400	228
9713	4001	72
1640	9074	12
7966	9667	229
9505	7217	94
4052	9855	10
3754	8546	3
4789	4740	152
5968	3591	187
3325	6520	154
6518	8320	186
246	9546	157
3131	8305	83
2789	7931	111
11368	10577	189
2981	6353	11
3538	11106	214
5373	8497	208
5775	361	94
4217	7371	184
3284	11878	11
271	10042	11
637	8848	71
4774	9967	197
7891	7371	184
9730	8698	4
3028	10178	178
1130	10513	200
9249	4964	3
6902	9977	3
7725	5361	12
1808	9008	9
2718	11318	90
7876	7093	40
4990	2352	147
767	9034	9
8199	4376	209
7034	5400	32
841	340	154
10926	1128	14
844	9455	5
2288	6251	66
1034	1057	5
7931	6869	106
7015	2049	209
8843	5893	185
7081	4401	213
7855	11372	156
5838	3591	187
2393	7219	56
4426	8619	181
2286	10107	156
6222	8995	5
3118	8848	94
1451	4757	91
5883	4590	68
5604	7737	164
9001	11286	3
5912	7002	106
5232	7398	7
841	3165	152
1450	11413	165
11062	10134	9
2063	4413	70
99	8848	186
98	7371	184
11875	7094	14
11269	8772	160
2042	5886	156
10657	7217	94
3827	10250	13
9819	773	163
5267	8018	86
8627	10492	91
10231	11472	127
776	11565	32
4872	3384	78
8973	5820	90
3384	11095	214
9776	1787	228
6654	5082	66
11187	5331	83
1520	10077	138
8519	6851	90
3296	8965	166
8041	7139	10
10250	6172	4
6916	7456	12
3874	2471	10
3176	3175	12
3178	9667	222
11933	3188	13
491	4303	8
554	3033	147
3890	6734	12
1035	993	127
1915	5253	10
4832	7484	10
4583	561	4
7097	3404	197
9108	11655	123
3985	7533	68
5141	216	188
921	4004	197
8751	7085	3
10936	10288	188
5886	10110	156
4598	4976	71
9006	3988	3
352	9584	189
10949	8695	6
4720	7907	11
2620	9726	9
2409	3075	9
5501	10109	155
11333	6568	8
7125	11880	147
7524	1489	10
8338	12274	127
4789	5393	156
5338	3717	226
816	5642	35
4793	4481	13
10311	8113	104
7210	6104	98
2260	11943	34
2287	8137	81
936	4375	174
3059	3089	12
7467	10958	181
5100	950	97
1470	8848	186
3549	6556	57
5939	9945	9
11373	6693	156
3118	7172	83
6276	8266	85
8885	2166	12
9324	2813	199
3247	5238	12
4126	6675	194
5253	1998	11
12179	6458	234
5130	10370	9
6340	8768	100
4471	9181	7
9780	7722	71
7595	10913	106
1641	11691	189
1998	3384	78
12037	11037	125
4789	5164	152
5563	7255	135
6230	10285	98
5221	8965	38
9818	131	189
404	5481	12
1984	5336	31
5800	708	3
10438	12255	10
6373	6387	97
4444	11510	4
7755	1171	189
936	176	33
3120	7185	5
11546	11240	94
8467	10118	189
2235	349	10
11647	11648	126
1123	5424	214
11860	3358	93
8815	10069	3
10018	8273	147
7495	4623	184
1546	8848	186
12208	1349	147
9117	5216	94
2345	10234	187
7379	1733	3
1160	8365	201
9407	7727	83
11165	6225	138
5975	6545	30
1277	893	10
4583	10148	4
6999	6649	126
6820	4004	197
8509	100	113
6316	3751	189
4498	4322	4
8632	8451	78
8821	7217	164
7202	6616	90
9448	5217	189
8676	3717	84
7373	4148	3
2393	130	57
5844	11056	181
6897	10712	9
6829	5217	189
2765	2053	12
2286	4200	154
6580	2114	174
4225	8734	3
6118	9371	66
11147	643	90
6222	3564	3
980	3717	84
3143	1955	152
5594	3840	83
10185	11204	11
8994	8591	87
11422	1064	3
11408	8772	160
844	4570	5
3708	4004	198
10122	3404	197
7388	1001	175
5676	2304	4
10500	4445	16
11459	4623	184
4851	6853	12
1762	6881	22
10651	1868	64
1573	8965	45
598	8089	9
1345	902	13
1897	3751	189
11086	4976	94
9728	9010	5
6040	2583	207
7536	5379	12
9114	4957	14
8089	5552	3
9443	8984	164
7153	3404	197
7859	562	157
8751	10827	4
4502	2431	147
1870	9008	9
11182	9595	78
4081	9251	13
9528	4655	90
6222	6594	3
8100	1034	9
3496	6865	106
1357	9640	143
6869	11002	126
332	791	189
10826	4623	184
10856	10990	94
3669	11449	57
12272	3910	56
9974	8320	21
8499	8848	186
4539	8500	176
6134	4488	200
848	6705	150
6022	8965	166
2042	6705	155
3889	3891	10
8895	9070	87
2715	10717	9
8547	6065	94
3389	4976	164
6761	396	71
7131	3981	9
888	9172	10
6461	8926	189
8408	11372	156
4766	7044	91
5724	12241	39
4197	12210	188
4428	4047	10
8541	8309	98
8695	2430	10
8729	3705	6
11914	7104	104
4204	4062	9
11422	11934	3
593	2444	50
10635	8414	94
4307	6192	10
2306	3908	32
12125	10643	66
782	8965	76
11227	6675	194
4304	8399	155
10324	8320	116
4064	4020	77
5040	3717	84
3185	6356	57
8809	2725	3
841	2001	156
12020	1813	22
7357	6874	71
8305	3052	138
2309	9522	9
11531	5981	113
3672	7186	4
2568	2884	210
6946	3914	162
2725	10714	13
596	4079	98
1581	10441	187
6300	8075	127
3059	3382	11
3087	3089	10
2202	2603	10
3510	9640	94
10646	4581	9
10963	10701	13
8779	10839	103
6323	6065	94
8064	841	150
4160	10534	8
9970	4797	94
6935	3177	6
8090	9305	156
193	2249	149
6607	8965	131
6655	11911	126
6761	11240	94
9756	12109	161
4845	6615	14
2445	3143	146
9706	9639	87
2189	9667	222
8870	3065	9
1644	5343	12
9260	11372	150
5566	8965	76
9967	5686	207
4721	11739	14
1019	8541	12
8848	11533	122
10296	8649	103
3953	2952	50
10699	6448	3
6996	3805	186
7526	8110	13
10734	6978	4
6874	6458	234
6762	704	83
10311	8388	104
5823	7172	83
2310	10107	146
2035	10711	9
6564	8848	186
8848	11726	122
1703	11301	60
5392	2279	15
5519	1672	152
11944	7183	9
10415	7539	209
5092	8296	10
6112	4297	198
11889	8926	189
11107	1962	212
1836	7721	171
12183	4863	164
10878	10288	19
5544	1701	127
7298	8041	10
3847	3283	188
2445	8944	189
8665	3404	197
1092	895	5
7099	6861	135
6048	7172	83
8246	7727	83
314	8343	50
445	8763	187
3049	885	4
6957	7371	184
2436	625	189
6118	10582	10
9997	6224	147
6081	5950	66
10086	4791	77
7144	1068	9
9275	6990	50
10701	709	3
10222	931	223
10386	11037	125
1592	1479	32
67	5693	12
205	12116	66
57	3873	83
1813	12044	127
10426	7234	150
8320	12312	127
313	7722	94
2617	2048	188
6705	7496	154
2801	4297	198
2926	8970	98
477	5926	10
4256	3358	93
8271	10231	71
3176	11867	10
6416	3717	84
8425	11619	127
7876	1503	201
3657	1243	3
2818	10118	189
4952	2854	153
9944	9682	228
12233	2277	156
6703	7611	208
750	750	53
8807	10950	5
6778	9370	3
3330	3717	185
4782	2462	181
4042	5893	84
6889	11877	7
6681	5544	94
11146	7775	94
9796	8320	73
7350	6604	217
3670	5430	12
10751	10369	94
4377	7539	210
5039	2329	154
5612	8324	94
4676	10501	155
3564	7229	94
8407	6781	91
1109	1076	5
4208	8848	94
3674	10107	155
3178	3281	10
3896	6734	10
5983	7266	66
650	2893	85
10354	9196	94
9112	11037	125
8320	9974	127
10109	249	155
55	436	94
6341	2687	94
7229	4375	174
3372	1966	139
4201	12186	188
5549	10118	189
4787	8137	81
9432	7055	12
5964	6675	194
696	696	58
5959	8132	10
6602	8848	94
2473	6675	194
3902	4656	178
7185	8429	6
5525	9639	87
9287	6155	51
6123	4266	66
6708	7191	12
8403	3781	37
9745	80	223
6473	3751	189
249	4952	153
9091	7282	10
10638	7233	94
7405	5521	147
8091	1770	164
4642	3127	11
10352	10107	146
8141	1324	12
10167	1942	31
7955	8848	179
7555	5208	147
4789	11376	156
5609	2031	181
7276	3675	209
9443	521	164
11093	9754	212
4404	646	14
1637	5519	146
3706	1057	5
2795	11988	11
3508	2539	188
7388	7287	104
6401	2353	10
4011	1826	113
7180	12050	78
8955	9070	87
4445	4789	146
10000	7371	184
10050	3484	84
2706	8848	186
10734	7987	5
10785	7546	94
762	11958	10
10811	12168	43
7388	3850	175
2980	10547	142
2141	1080	189
10878	1222	163
3278	368	88
6394	10178	169
9024	8848	186
3923	6715	190
1251	5497	83
5189	3404	198
5903	7727	83
9726	9091	4
3197	8640	11
9734	4247	200
9074	1662	10
8213	6040	210
9613	596	91
8301	4020	10
733	366	178
11373	7123	155
1236	7839	217
3895	1659	12
6000	1048	228
1468	11369	152
8116	10875	178
465	1813	22
841	149	152
9582	12025	127
3504	2397	156
7388	6531	46
3312	6675	194
5623	1773	56
4341	9664	9
10691	517	11
3402	4697	66
2270	8320	186
1506	8497	54
7005	9584	189
2791	4626	10
5198	8848	186
7234	2491	154
7969	4641	91
2915	4741	96
7378	5376	3
10626	2419	157
9287	7712	51
8449	758	199
3803	9268	66
9467	4212	87
11239	12116	3
8750	11299	28
6456	9756	94
6950	3358	93
7171	3358	93
11324	1171	189
6183	2286	146
10926	4557	13
3676	10279	207
6222	7094	4
7581	10177	188
2015	5693	12
6230	8011	98
9034	10407	4
9051	4211	3
2583	7103	201
9497	3065	9
8172	1467	83
5626	6881	22
5039	841	155
10463	5595	147
428	3378	66
8563	1158	57
639	444	12
12114	9808	159
9220	902	9
9556	7233	94
10707	9459	5
667	1279	147
3746	6955	154
3981	4105	3
3843	4375	174
9742	9922	18
1617	9967	197
7848	3751	189
10735	3476	220
11468	4456	6
8885	6949	12
7797	7044	91
8852	9293	4
5823	1409	90
1073	2743	189
8511	5218	143
10413	3805	186
2662	2642	142
6069	6117	127
4965	7797	66
10109	10501	155
3658	895	5
10639	396	94
8726	10701	13
3792	7371	184
2583	7367	209
10734	10087	5
6856	5227	10
8313	6916	12
1446	6698	138
10162	8965	38
8633	3384	187
374	1087	9
4020	4649	10
10564	9639	87
4102	1331	83
7457	7371	184
8848	11445	127
11944	3601	66
1929	596	91
1897	3384	188
10267	3840	83
704	8902	138
9069	370	181
8024	5393	146
7533	7582	83
4567	8856	7
10421	3275	7
2616	1505	201
7376	8444	10
8957	3991	9
8716	4297	197
10926	5893	84
3491	5755	107
5585	1647	152
4297	8280	207
522	7801	183
155	1067	145
5130	11806	189
3811	3811	53
2890	4220	66
1591	11318	57
11289	2765	228
720	1609	98
3928	10711	9
6742	2974	9
11520	970	78
9186	8848	94
10699	4102	3
2185	3751	189
5327	4269	11
618	9601	66
6466	1546	4
10969	3485	12
8041	9797	66
7495	1171	189
8471	7242	216
7875	3041	12
5326	6353	138
4173	9418	204
3908	599	187
3823	11847	152
5699	5893	185
598	3302	98
1127	1373	14
9842	4297	198
8163	4411	164
11134	3627	14
10997	4708	48
8295	7376	12
6222	3102	3
8720	6065	94
2304	4444	9
7102	6527	126
11582	60	66
9636	1881	94
7484	8655	10
9111	7291	94
2781	4004	198
9358	5410	4
9274	8965	61
7811	843	120
9437	8848	71
11576	6515	147
10743	10128	189
11240	11272	161
9559	10050	11
9195	11422	9
4401	8040	202
5807	5537	9
6677	6778	9
11435	1080	189
8418	3849	189
11864	5265	3
10717	10467	3
6446	6447	12
2766	911	147
10240	3286	157
7208	479	94
4442	2202	10
8370	990	55
6685	408	87
9111	11422	13
1102	6688	100
7555	2309	147
6532	12315	152
1827	9967	198
10710	7926	3
188	3717	185
3738	3738	53
1270	1813	188
4922	5750	167
6382	11878	11
10806	6844	11
7627	7701	10
8930	8965	76
10997	6432	12
3887	2053	10
2512	8926	189
2271	6675	194
9185	6683	14
10520	3791	189
2486	8320	186
10699	7981	5
10588	9815	94
5199	12091	187
11638	11946	127
11493	7090	147
4671	10034	72
8106	5116	138
3927	6099	207
5547	625	189
8359	6522	56
1827	3404	197
7550	9662	9
4279	6238	187
10296	2153	103
1395	7091	106
10938	7168	9
1446	4391	138
5982	6385	66
3311	9034	9
7282	2722	11
3515	2432	147
2837	8965	61
439	9271	14
10757	6065	94
1813	6715	135
7388	4689	175
4616	10085	157
9253	2561	3
11477	7600	160
3821	7822	12
795	4789	153
6691	7255	135
1287	4850	94
9049	7582	83
10776	9640	94
10693	6969	6
4287	8965	166
3143	7234	156
11180	9683	83
10106	841	155
6780	10528	5
4832	8874	10
8866	4520	220
1143	6869	171
3621	9250	9
8889	3717	84
5370	5379	14
5297	6675	194
6564	9034	9
10681	8467	6
4615	6084	11
11345	10830	90
7776	4656	188
8816	3733	129
9583	7371	184
7687	6675	194
1455	4236	87
4850	4375	174
3405	10795	66
7355	10119	87
2871	4001	93
6532	3325	155
5844	2811	181
790	4825	11
3039	8848	71
2503	10757	66
10717	629	3
10717	9306	3
2585	6040	0
3974	3509	138
7228	970	187
8320	6050	138
834	10215	12
1636	2304	10
7276	7539	210
8426	1495	6
4865	4212	87
7536	5943	10
11458	3912	158
4220	7753	90
1914	11701	11
8542	1058	9
4656	5796	217
2161	5012	10
10025	432	57
8632	8848	94
10231	11426	122
4381	5545	186
6464	10291	207
26	911	157
8367	5750	167
12300	7703	94
4133	2369	87
5783	682	91
20	1191	155
5336	308	66
11019	4983	84
7894	3358	93
9224	9415	66
1395	5617	106
895	2407	6
6466	264	4
1536	1566	56
444	406	12
6722	1961	201
10190	1965	87
9499	902	9
1244	3849	189
6342	3805	186
6810	2324	6
7600	486	164
8848	1291	127
4568	8320	94
7022	10608	223
3788	11939	157
8369	8888	17
7016	3675	210
3805	68	122
2206	5336	10
9478	3072	196
10033	8159	155
1446	8257	138
5839	7371	184
10716	9395	5
8249	1770	71
3982	1057	5
9256	10760	5
3558	45	11
8539	7371	184
3913	232	66
185	7371	184
7364	3083	6
4327	9250	9
332	11364	189
314	2117	50
6907	5346	99
11409	8772	232
12275	11163	171
5525	9808	94
9636	7252	94
2316	2973	9
5974	11003	113
4010	8986	157
962	10291	207
3509	3974	83
5380	507	147
2020	4504	13
506	7234	153
9934	5797	217
6865	8319	126
9044	10197	4
2510	4272	190
1994	2601	10
3012	9961	189
3404	6039	207
4627	5513	43
6971	790	12
5379	4656	188
7881	4004	198
8082	3805	186
6251	4642	14
640	4498	9
11871	2461	113
8173	2722	66
792	4284	138
4459	8430	126
10778	1996	7
6700	6269	6
4667	9664	9
6705	6713	155
11622	8425	22
4769	2493	157
9218	4049	27
6731	6733	12
65	2284	32
8959	3914	158
5708	10069	98
8386	10866	56
7865	7821	164
6245	7834	66
11438	1058	9
10760	2044	6
189	1108	9
7087	8734	8
2950	7185	5
7167	3127	3
2744	8137	81
4004	2935	207
10514	6645	97
1604	9967	198
6058	3295	10
2791	630	11
6637	2744	138
3654	10991	142
9907	9639	87
10360	4480	13
992	9571	11
9807	11409	163
9630	11760	189
7287	8330	174
1462	7172	83
1930	4130	10
5844	11349	181
3404	3451	207
9442	1362	109
8039	8452	12
6933	1591	175
7169	5456	83
3177	3849	189
1466	10128	189
7477	8006	126
9950	3622	97
8003	8965	76
7094	4226	9
10707	12297	3
4511	11411	12
623	3567	10
6384	5889	3
4304	1047	156
406	8885	12
10250	443	4
6160	9967	197
4171	4108	3
5481	3384	187
1817	1171	189
8157	12135	14
3483	3483	58
9261	9667	222
1462	996	97
9810	8320	143
26	2498	157
4486	7479	3
530	10096	147
8394	3938	57
4219	10878	71
3675	7367	205
12197	5059	40
2734	2451	147
7	1635	188
1013	7331	195
5441	641	10
6263	8137	81
3119	9521	1
10170	10170	124
6222	520	4
11540	2565	14
11224	8470	14
1668	10971	39
9967	10549	207
7217	11762	163
3404	5954	207
10732	8994	3
8528	8451	78
3730	7975	228
394	4297	198
2345	3717	185
4304	2286	155
9596	8983	97
2851	11067	32
3181	9730	9
10042	3247	14
2738	6990	127
3250	6057	13
7968	4044	189
91	6987	9
10732	9812	4
11914	11910	104
10231	8967	127
9539	7437	9
2769	2505	156
1138	4144	10
5377	2777	90
6950	11033	90
10087	8057	6
4823	8320	71
9960	1810	127
1246	10185	69
8443	2573	87
3170	3060	10
4496	5767	4
4404	5544	94
6048	2969	91
9575	3849	189
1782	7190	176
11019	8414	94
1590	10589	57
420	6528	57
5155	4623	184
4158	9104	87
24	2225	147
1440	10370	9
7476	11260	78
11106	10158	201
10716	11838	3
9541	5828	66
6337	4004	197
10274	9104	87
3483	3350	169
1610	6370	82
4030	3130	83
8392	6908	94
10976	3384	178
10932	5919	6
5482	6458	234
587	3119	9
10707	8978	3
4297	3395	207
3143	10398	154
2616	2828	201
5458	9315	4
8994	4150	15
6464	5261	207
8258	7002	106
9867	8848	224
5401	6976	69
11328	7594	12
6123	9011	9
11482	3189	9
7867	6675	194
1963	10894	83
5702	8957	147
7224	4233	10
3473	5407	10
7052	7617	66
1468	10501	156
10818	4623	184
11204	9929	78
583	5545	159
9659	1418	220
4399	1520	83
652	9034	9
2136	6675	194
7705	9468	12
540	8255	90
3740	4733	4
2230	1134	9
3886	11936	66
11104	4937	200
3953	7103	50
6076	3233	75
6904	2584	207
822	1186	9
10646	8814	9
902	6584	3
272	650	66
2814	3717	185
95	7639	221
5783	3358	93
3455	6779	9
7043	6607	78
901	9011	9
8500	7423	190
7388	3555	175
10501	6705	155
7234	5393	155
7315	1171	189
11909	9509	9
10776	2926	91
11976	2277	146
1548	6627	56
7963	9005	9
522	2316	30
2541	8965	45
7479	10990	94
3730	4743	228
5479	3720	188
8502	10699	13
4103	4212	87
4636	7281	10
1884	6158	97
4275	9967	198
1603	795	155
8356	8356	53
5693	9836	188
